Assembly	kmergenie
k36_ecoli_20X_36	37
k42_ecoli_20X_36	37
k48_ecoli_20X_36	37
k54_ecoli_20X_36	37
k60_ecoli_20X_36	37
k66_ecoli_20X_36	37
k72_ecoli_20X_36	37
k78_ecoli_20X_36	37
k84_ecoli_20X_36	37
k90_ecoli_20X_36	37
k96_ecoli_20X_36	37
k30_ecoli_20X_37	37
k36_ecoli_20X_37	37
k42_ecoli_20X_37	37
k48_ecoli_20X_37	37
k54_ecoli_20X_37	37
k60_ecoli_20X_37	37
k66_ecoli_20X_37	37
k72_ecoli_20X_37	37
k78_ecoli_20X_37	37
k84_ecoli_20X_37	37
k90_ecoli_20X_37	37
k96_ecoli_20X_37	37
k30_ecoli_20X_38	67
k36_ecoli_20X_38	67
k42_ecoli_20X_38	67
k48_ecoli_20X_38	67
k54_ecoli_20X_38	67
k60_ecoli_20X_38	67
k66_ecoli_20X_38	67
k72_ecoli_20X_38	67
k78_ecoli_20X_38	67
k84_ecoli_20X_38	67
k90_ecoli_20X_38	67
k96_ecoli_20X_38	67
k30_ecoli_20X_39	37
k36_ecoli_20X_39	37
k42_ecoli_20X_39	37
k48_ecoli_20X_39	37
k54_ecoli_20X_39	37
k60_ecoli_20X_39	37
k66_ecoli_20X_39	37
k72_ecoli_20X_39	37
k78_ecoli_20X_39	37
k84_ecoli_20X_39	37
k90_ecoli_20X_39	37
k96_ecoli_20X_39	37
k30_ecoli_20X_4	67
k36_ecoli_20X_4	67
k42_ecoli_20X_4	67
k48_ecoli_20X_4	67
k54_ecoli_20X_4	67
k60_ecoli_20X_4	67
k66_ecoli_20X_4	67
k72_ecoli_20X_4	67
k78_ecoli_20X_4	67
k84_ecoli_20X_4	67
k90_ecoli_20X_4	67
k96_ecoli_20X_4	67
k30_ecoli_20X_40	37
k36_ecoli_20X_40	37
k42_ecoli_20X_40	37
k48_ecoli_20X_40	37
k54_ecoli_20X_40	37
k60_ecoli_20X_40	37
k66_ecoli_20X_40	37
k72_ecoli_20X_40	37
k78_ecoli_20X_40	37
k84_ecoli_20X_40	37
k90_ecoli_20X_40	37
k96_ecoli_20X_40	37
k30_ecoli_20X_41	35
k36_ecoli_20X_41	35
k42_ecoli_20X_41	35
k48_ecoli_20X_41	35
k54_ecoli_20X_41	35
k60_ecoli_20X_41	35
k66_ecoli_20X_41	35
k72_ecoli_20X_41	35
k78_ecoli_20X_41	35
k84_ecoli_20X_41	35
k90_ecoli_20X_41	35
k96_ecoli_20X_41	35
k30_ecoli_20X_42	67
k36_ecoli_20X_42	67
k42_ecoli_20X_42	67
k48_ecoli_20X_42	67
k54_ecoli_20X_42	67
k60_ecoli_20X_42	67
k66_ecoli_20X_42	67
k72_ecoli_20X_42	67
k78_ecoli_20X_42	67
k84_ecoli_20X_42	67
k90_ecoli_20X_42	67
k96_ecoli_20X_42	67
k30_ecoli_20X_43	43
k36_ecoli_20X_43	43
k42_ecoli_20X_43	43
k48_ecoli_20X_43	43
k54_ecoli_20X_43	43
k60_ecoli_20X_43	43
k66_ecoli_20X_43	43
k72_ecoli_20X_43	43
k78_ecoli_20X_43	43
k84_ecoli_20X_43	43
k90_ecoli_20X_43	43
k96_ecoli_20X_43	43
k30_ecoli_20X_44	37
k36_ecoli_20X_44	37
k42_ecoli_20X_44	37
k48_ecoli_20X_44	37
k54_ecoli_20X_44	37
k60_ecoli_20X_44	37
k66_ecoli_20X_44	37
k72_ecoli_20X_44	37
k78_ecoli_20X_44	37
k84_ecoli_20X_44	37
k90_ecoli_20X_44	37
k96_ecoli_20X_44	37
k30_ecoli_20X_45	37
k36_ecoli_20X_45	37
k42_ecoli_20X_45	37
k48_ecoli_20X_45	37
k54_ecoli_20X_45	37
k60_ecoli_20X_45	37
k66_ecoli_20X_45	37
k72_ecoli_20X_45	37
k78_ecoli_20X_45	37
k84_ecoli_20X_45	37
k90_ecoli_20X_45	37
k96_ecoli_20X_45	37
k30_ecoli_20X_46	31
k36_ecoli_20X_46	31
k42_ecoli_20X_46	31
k48_ecoli_20X_46	31
k54_ecoli_20X_46	31
k60_ecoli_20X_46	31
k66_ecoli_20X_46	31
k72_ecoli_20X_46	31
k78_ecoli_20X_46	31
k84_ecoli_20X_46	31
k90_ecoli_20X_46	31
k96_ecoli_20X_46	31
k30_ecoli_20X_47	37
k36_ecoli_20X_47	37
k42_ecoli_20X_47	37
k48_ecoli_20X_47	37
k54_ecoli_20X_47	37
k60_ecoli_20X_47	37
k66_ecoli_20X_47	37
k72_ecoli_20X_47	37
k78_ecoli_20X_47	37
k84_ecoli_20X_47	37
k90_ecoli_20X_47	37
k96_ecoli_20X_47	37
k30_ecoli_20X_48	37
k36_ecoli_20X_48	37
k42_ecoli_20X_48	37
k48_ecoli_20X_48	37
k54_ecoli_20X_48	37
k60_ecoli_20X_48	37
k66_ecoli_20X_48	37
k72_ecoli_20X_48	37
k78_ecoli_20X_48	37
k84_ecoli_20X_48	37
k90_ecoli_20X_48	37
k96_ecoli_20X_48	37
k30_ecoli_20X_49	37
k36_ecoli_20X_49	37
k42_ecoli_20X_49	37
k48_ecoli_20X_49	37
k54_ecoli_20X_49	37
k60_ecoli_20X_49	37
k66_ecoli_20X_49	37
k72_ecoli_20X_49	37
k78_ecoli_20X_49	37
k84_ecoli_20X_49	37
k90_ecoli_20X_49	37
k96_ecoli_20X_49	37
k30_ecoli_20X_5	43
k36_ecoli_20X_5	43
k42_ecoli_20X_5	43
k48_ecoli_20X_5	43
k54_ecoli_20X_5	43
k60_ecoli_20X_5	43
k66_ecoli_20X_5	43
k72_ecoli_20X_5	43
k78_ecoli_20X_5	43
k84_ecoli_20X_5	43
k90_ecoli_20X_5	43
k96_ecoli_20X_5	43
k30_ecoli_20X_50	67
k36_ecoli_20X_50	67
k42_ecoli_20X_50	67
k48_ecoli_20X_50	67
k54_ecoli_20X_50	67
k60_ecoli_20X_50	67
k66_ecoli_20X_50	67
k72_ecoli_20X_50	67
k78_ecoli_20X_50	67
k84_ecoli_20X_50	67
k90_ecoli_20X_50	67
k96_ecoli_20X_50	67
k30_ecoli_20X_6	37
k36_ecoli_20X_6	37
k42_ecoli_20X_6	37
k48_ecoli_20X_6	37
k54_ecoli_20X_6	37
k60_ecoli_20X_6	37
k66_ecoli_20X_6	37
k72_ecoli_20X_6	37
k78_ecoli_20X_6	37
k84_ecoli_20X_6	37
k90_ecoli_20X_6	37
k96_ecoli_20X_6	37
k30_ecoli_20X_600m_1	47
k36_ecoli_20X_600m_1	47
k42_ecoli_20X_600m_1	47
k48_ecoli_20X_600m_1	47
k54_ecoli_20X_600m_1	47
k60_ecoli_20X_600m_1	47
k66_ecoli_20X_600m_1	47
k72_ecoli_20X_600m_1	47
k78_ecoli_20X_600m_1	47
k84_ecoli_20X_600m_1	47
k90_ecoli_20X_600m_1	47
k96_ecoli_20X_600m_1	47
k30_ecoli_20X_600m_10	67
k36_ecoli_20X_600m_10	67
k42_ecoli_20X_600m_10	67
k48_ecoli_20X_600m_10	67
k54_ecoli_20X_600m_10	67
k60_ecoli_20X_600m_10	67
k66_ecoli_20X_600m_10	67
k72_ecoli_20X_600m_10	67
k78_ecoli_20X_600m_10	67
k84_ecoli_20X_600m_10	67
k90_ecoli_20X_600m_10	67
k96_ecoli_20X_600m_10	67
k30_ecoli_20X_600m_11	37
k36_ecoli_20X_600m_11	37
k42_ecoli_20X_600m_11	37
k48_ecoli_20X_600m_11	37
k54_ecoli_20X_600m_11	37
k60_ecoli_20X_600m_11	37
k66_ecoli_20X_600m_11	37
k72_ecoli_20X_600m_11	37
k78_ecoli_20X_600m_11	37
k84_ecoli_20X_600m_11	37
k90_ecoli_20X_600m_11	37
k96_ecoli_20X_600m_11	37
k30_ecoli_20X_600m_12	37
k36_ecoli_20X_600m_12	37
k42_ecoli_20X_600m_12	37
k48_ecoli_20X_600m_12	37
k54_ecoli_20X_600m_12	37
k60_ecoli_20X_600m_12	37
k66_ecoli_20X_600m_12	37
k72_ecoli_20X_600m_12	37
k78_ecoli_20X_600m_12	37
k84_ecoli_20X_600m_12	37
k90_ecoli_20X_600m_12	37
k96_ecoli_20X_600m_12	37
k30_ecoli_20X_600m_13	37
k36_ecoli_20X_600m_13	37
k42_ecoli_20X_600m_13	37
k48_ecoli_20X_600m_13	37
k54_ecoli_20X_600m_13	37
k60_ecoli_20X_600m_13	37
k66_ecoli_20X_600m_13	37
k72_ecoli_20X_600m_13	37
k78_ecoli_20X_600m_13	37
k84_ecoli_20X_600m_13	37
k90_ecoli_20X_600m_13	37
k96_ecoli_20X_600m_13	37
k30_ecoli_20X_600m_14	37
k36_ecoli_20X_600m_14	37
k42_ecoli_20X_600m_14	37
k48_ecoli_20X_600m_14	37
k54_ecoli_20X_600m_14	37
k60_ecoli_20X_600m_14	37
k66_ecoli_20X_600m_14	37
k72_ecoli_20X_600m_14	37
k78_ecoli_20X_600m_14	37
k84_ecoli_20X_600m_14	37
k90_ecoli_20X_600m_14	37
k96_ecoli_20X_600m_14	37
k30_ecoli_20X_600m_15	37
k36_ecoli_20X_600m_15	37
k42_ecoli_20X_600m_15	37
k48_ecoli_20X_600m_15	37
k54_ecoli_20X_600m_15	37
k60_ecoli_20X_600m_15	37
k66_ecoli_20X_600m_15	37
k72_ecoli_20X_600m_15	37
k78_ecoli_20X_600m_15	37
k84_ecoli_20X_600m_15	37
k90_ecoli_20X_600m_15	37
k96_ecoli_20X_600m_15	37
k30_ecoli_20X_600m_16	67
k36_ecoli_20X_600m_16	67
k42_ecoli_20X_600m_16	67
k48_ecoli_20X_600m_16	67
k54_ecoli_20X_600m_16	67
k60_ecoli_20X_600m_16	67
k66_ecoli_20X_600m_16	67
k72_ecoli_20X_600m_16	67
k78_ecoli_20X_600m_16	67
k84_ecoli_20X_600m_16	67
k90_ecoli_20X_600m_16	67
k96_ecoli_20X_600m_16	67
k30_ecoli_20X_600m_17	37
k36_ecoli_20X_600m_17	37
k42_ecoli_20X_600m_17	37
k48_ecoli_20X_600m_17	37
k54_ecoli_20X_600m_17	37
k60_ecoli_20X_600m_17	37
k66_ecoli_20X_600m_17	37
k72_ecoli_20X_600m_17	37
k78_ecoli_20X_600m_17	37
k84_ecoli_20X_600m_17	37
k90_ecoli_20X_600m_17	37
k96_ecoli_20X_600m_17	37
k30_ecoli_20X_600m_18	67
k36_ecoli_20X_600m_18	67
k42_ecoli_20X_600m_18	67
k48_ecoli_20X_600m_18	67
k54_ecoli_20X_600m_18	67
k60_ecoli_20X_600m_18	67
k66_ecoli_20X_600m_18	67
k72_ecoli_20X_600m_18	67
k78_ecoli_20X_600m_18	67
k84_ecoli_20X_600m_18	67
k90_ecoli_20X_600m_18	67
k96_ecoli_20X_600m_18	67
k30_ecoli_20X_600m_19	37
k36_ecoli_20X_600m_19	37
k42_ecoli_20X_600m_19	37
k48_ecoli_20X_600m_19	37
k54_ecoli_20X_600m_19	37
k60_ecoli_20X_600m_19	37
k66_ecoli_20X_600m_19	37
k72_ecoli_20X_600m_19	37
k78_ecoli_20X_600m_19	37
k84_ecoli_20X_600m_19	37
k90_ecoli_20X_600m_19	37
k96_ecoli_20X_600m_19	37
k30_ecoli_20X_600m_2	37
k36_ecoli_20X_600m_2	37
k42_ecoli_20X_600m_2	37
k48_ecoli_20X_600m_2	37
k54_ecoli_20X_600m_2	37
k60_ecoli_20X_600m_2	37
k66_ecoli_20X_600m_2	37
k72_ecoli_20X_600m_2	37
k78_ecoli_20X_600m_2	37
k84_ecoli_20X_600m_2	37
k90_ecoli_20X_600m_2	37
k96_ecoli_20X_600m_2	37
k30_ecoli_20X_600m_20	37
k36_ecoli_20X_600m_20	37
k42_ecoli_20X_600m_20	37
k48_ecoli_20X_600m_20	37
k54_ecoli_20X_600m_20	37
k60_ecoli_20X_600m_20	37
k66_ecoli_20X_600m_20	37
k72_ecoli_20X_600m_20	37
k78_ecoli_20X_600m_20	37
k84_ecoli_20X_600m_20	37
k90_ecoli_20X_600m_20	37
k96_ecoli_20X_600m_20	37
k30_ecoli_20X_600m_21	37
k36_ecoli_20X_600m_21	37
k42_ecoli_20X_600m_21	37
k48_ecoli_20X_600m_21	37
k54_ecoli_20X_600m_21	37
k60_ecoli_20X_600m_21	37
k66_ecoli_20X_600m_21	37
k72_ecoli_20X_600m_21	37
k78_ecoli_20X_600m_21	37
k84_ecoli_20X_600m_21	37
k90_ecoli_20X_600m_21	37
k96_ecoli_20X_600m_21	37
k30_ecoli_20X_600m_22	37
k36_ecoli_20X_600m_22	37
k42_ecoli_20X_600m_22	37
k48_ecoli_20X_600m_22	37
k54_ecoli_20X_600m_22	37
k60_ecoli_20X_600m_22	37
k66_ecoli_20X_600m_22	37
k72_ecoli_20X_600m_22	37
k78_ecoli_20X_600m_22	37
k84_ecoli_20X_600m_22	37
k90_ecoli_20X_600m_22	37
k96_ecoli_20X_600m_22	37
k30_ecoli_20X_600m_23	37
k36_ecoli_20X_600m_23	37
k42_ecoli_20X_600m_23	37
k48_ecoli_20X_600m_23	37
k54_ecoli_20X_600m_23	37
k60_ecoli_20X_600m_23	37
k66_ecoli_20X_600m_23	37
k72_ecoli_20X_600m_23	37
k78_ecoli_20X_600m_23	37
k84_ecoli_20X_600m_23	37
k90_ecoli_20X_600m_23	37
k96_ecoli_20X_600m_23	37
k30_ecoli_20X_600m_24	41
k36_ecoli_20X_600m_24	41
k42_ecoli_20X_600m_24	41
k48_ecoli_20X_600m_24	41
k54_ecoli_20X_600m_24	41
k60_ecoli_20X_600m_24	41
k66_ecoli_20X_600m_24	41
k72_ecoli_20X_600m_24	41
k78_ecoli_20X_600m_24	41
k84_ecoli_20X_600m_24	41
k90_ecoli_20X_600m_24	41
k96_ecoli_20X_600m_24	41
k30_ecoli_20X_600m_25	67
k36_ecoli_20X_600m_25	67
k42_ecoli_20X_600m_25	67
k48_ecoli_20X_600m_25	67
k54_ecoli_20X_600m_25	67
k60_ecoli_20X_600m_25	67
k66_ecoli_20X_600m_25	67
k72_ecoli_20X_600m_25	67
k78_ecoli_20X_600m_25	67
k84_ecoli_20X_600m_25	67
k90_ecoli_20X_600m_25	67
k96_ecoli_20X_600m_25	67
k30_ecoli_20X_600m_26	37
k36_ecoli_20X_600m_26	37
k42_ecoli_20X_600m_26	37
k48_ecoli_20X_600m_26	37
k54_ecoli_20X_600m_26	37
k60_ecoli_20X_600m_26	37
k66_ecoli_20X_600m_26	37
k72_ecoli_20X_600m_26	37
k78_ecoli_20X_600m_26	37
k84_ecoli_20X_600m_26	37
k90_ecoli_20X_600m_26	37
k96_ecoli_20X_600m_26	37
k30_ecoli_20X_600m_27	37
k36_ecoli_20X_600m_27	37
k42_ecoli_20X_600m_27	37
k48_ecoli_20X_600m_27	37
k54_ecoli_20X_600m_27	37
k60_ecoli_20X_600m_27	37
k66_ecoli_20X_600m_27	37
k72_ecoli_20X_600m_27	37
k78_ecoli_20X_600m_27	37
k84_ecoli_20X_600m_27	37
k90_ecoli_20X_600m_27	37
k96_ecoli_20X_600m_27	37
k30_ecoli_20X_600m_28	37
k36_ecoli_20X_600m_28	37
k42_ecoli_20X_600m_28	37
k48_ecoli_20X_600m_28	37
k54_ecoli_20X_600m_28	37
k60_ecoli_20X_600m_28	37
k66_ecoli_20X_600m_28	37
k72_ecoli_20X_600m_28	37
k78_ecoli_20X_600m_28	37
k84_ecoli_20X_600m_28	37
k90_ecoli_20X_600m_28	37
k96_ecoli_20X_600m_28	37
k30_ecoli_20X_600m_29	37
k36_ecoli_20X_600m_29	37
k42_ecoli_20X_600m_29	37
k48_ecoli_20X_600m_29	37
k54_ecoli_20X_600m_29	37
k60_ecoli_20X_600m_29	37
k66_ecoli_20X_600m_29	37
k72_ecoli_20X_600m_29	37
k78_ecoli_20X_600m_29	37
k84_ecoli_20X_600m_29	37
k90_ecoli_20X_600m_29	37
k96_ecoli_20X_600m_29	37
k30_ecoli_20X_600m_3	47
k36_ecoli_20X_600m_3	47
k42_ecoli_20X_600m_3	47
k48_ecoli_20X_600m_3	47
k54_ecoli_20X_600m_3	47
k60_ecoli_20X_600m_3	47
k66_ecoli_20X_600m_3	47
k72_ecoli_20X_600m_3	47
k78_ecoli_20X_600m_3	47
k84_ecoli_20X_600m_3	47
k90_ecoli_20X_600m_3	47
k96_ecoli_20X_600m_3	47
k30_ecoli_20X_600m_30	37
k36_ecoli_20X_600m_30	37
k42_ecoli_20X_600m_30	37
k48_ecoli_20X_600m_30	37
k54_ecoli_20X_600m_30	37
k60_ecoli_20X_600m_30	37
k66_ecoli_20X_600m_30	37
k72_ecoli_20X_600m_30	37
k78_ecoli_20X_600m_30	37
k84_ecoli_20X_600m_30	37
k90_ecoli_20X_600m_30	37
k96_ecoli_20X_600m_30	37
k30_ecoli_20X_600m_31	37
k36_ecoli_20X_600m_31	37
k42_ecoli_20X_600m_31	37
k48_ecoli_20X_600m_31	37
k54_ecoli_20X_600m_31	37
k60_ecoli_20X_600m_31	37
k66_ecoli_20X_600m_31	37
k72_ecoli_20X_600m_31	37
k78_ecoli_20X_600m_31	37
k84_ecoli_20X_600m_31	37
k90_ecoli_20X_600m_31	37
k96_ecoli_20X_600m_31	37
k30_ecoli_20X_600m_32	37
k36_ecoli_20X_600m_32	37
k42_ecoli_20X_600m_32	37
k48_ecoli_20X_600m_32	37
k54_ecoli_20X_600m_32	37
k60_ecoli_20X_600m_32	37
k66_ecoli_20X_600m_32	37
k72_ecoli_20X_600m_32	37
k78_ecoli_20X_600m_32	37
k84_ecoli_20X_600m_32	37
k90_ecoli_20X_600m_32	37
k96_ecoli_20X_600m_32	37
k30_ecoli_20X_600m_33	37
k36_ecoli_20X_600m_33	37
k42_ecoli_20X_600m_33	37
k48_ecoli_20X_600m_33	37
k54_ecoli_20X_600m_33	37
k60_ecoli_20X_600m_33	37
k66_ecoli_20X_600m_33	37
k72_ecoli_20X_600m_33	37
k78_ecoli_20X_600m_33	37
k84_ecoli_20X_600m_33	37
k90_ecoli_20X_600m_33	37
k96_ecoli_20X_600m_33	37
k30_ecoli_20X_600m_34	47
k36_ecoli_20X_600m_34	47
k42_ecoli_20X_600m_34	47
k48_ecoli_20X_600m_34	47
k54_ecoli_20X_600m_34	47
k60_ecoli_20X_600m_34	47
k66_ecoli_20X_600m_34	47
k72_ecoli_20X_600m_34	47
k78_ecoli_20X_600m_34	47
k84_ecoli_20X_600m_34	47
k90_ecoli_20X_600m_34	47
k96_ecoli_20X_600m_34	47
k30_ecoli_20X_600m_35	51
k36_ecoli_20X_600m_35	51
k42_ecoli_20X_600m_35	51
k48_ecoli_20X_600m_35	51
k54_ecoli_20X_600m_35	51
k60_ecoli_20X_600m_35	51
k66_ecoli_20X_600m_35	51
k72_ecoli_20X_600m_35	51
k78_ecoli_20X_600m_35	51
k84_ecoli_20X_600m_35	51
k90_ecoli_20X_600m_35	51
k96_ecoli_20X_600m_35	51
k30_ecoli_20X_600m_36	37
k36_ecoli_20X_600m_36	37
k42_ecoli_20X_600m_36	37
k48_ecoli_20X_600m_36	37
k54_ecoli_20X_600m_36	37
k60_ecoli_20X_600m_36	37
k66_ecoli_20X_600m_36	37
k72_ecoli_20X_600m_36	37
k78_ecoli_20X_600m_36	37
k84_ecoli_20X_600m_36	37
k90_ecoli_20X_600m_36	37
k96_ecoli_20X_600m_36	37
k30_ecoli_20X_600m_37	37
k36_ecoli_20X_600m_37	37
k42_ecoli_20X_600m_37	37
k48_ecoli_20X_600m_37	37
k54_ecoli_20X_600m_37	37
k60_ecoli_20X_600m_37	37
k66_ecoli_20X_600m_37	37
k72_ecoli_20X_600m_37	37
k78_ecoli_20X_600m_37	37
k84_ecoli_20X_600m_37	37
k90_ecoli_20X_600m_37	37
k96_ecoli_20X_600m_37	37
k30_ecoli_20X_600m_38	37
k36_ecoli_20X_600m_38	37
k42_ecoli_20X_600m_38	37
k48_ecoli_20X_600m_38	37
k54_ecoli_20X_600m_38	37
k60_ecoli_20X_600m_38	37
k66_ecoli_20X_600m_38	37
k72_ecoli_20X_600m_38	37
k78_ecoli_20X_600m_38	37
k84_ecoli_20X_600m_38	37
k90_ecoli_20X_600m_38	37
k96_ecoli_20X_600m_38	37
k30_ecoli_20X_600m_39	37
k36_ecoli_20X_600m_39	37
k42_ecoli_20X_600m_39	37
k48_ecoli_20X_600m_39	37
k54_ecoli_20X_600m_39	37
k60_ecoli_20X_600m_39	37
k66_ecoli_20X_600m_39	37
k72_ecoli_20X_600m_39	37
k78_ecoli_20X_600m_39	37
k84_ecoli_20X_600m_39	37
k90_ecoli_20X_600m_39	37
k96_ecoli_20X_600m_39	37
k30_ecoli_20X_600m_4	37
k36_ecoli_20X_600m_4	37
k42_ecoli_20X_600m_4	37
k48_ecoli_20X_600m_4	37
k54_ecoli_20X_600m_4	37
k60_ecoli_20X_600m_4	37
k66_ecoli_20X_600m_4	37
k72_ecoli_20X_600m_4	37
k78_ecoli_20X_600m_4	37
k84_ecoli_20X_600m_4	37
k90_ecoli_20X_600m_4	37
k96_ecoli_20X_600m_4	37
k30_ecoli_20X_600m_40	37
k36_ecoli_20X_600m_40	37
k42_ecoli_20X_600m_40	37
k48_ecoli_20X_600m_40	37
k54_ecoli_20X_600m_40	37
k60_ecoli_20X_600m_40	37
k66_ecoli_20X_600m_40	37
k72_ecoli_20X_600m_40	37
k78_ecoli_20X_600m_40	37
k84_ecoli_20X_600m_40	37
k90_ecoli_20X_600m_40	37
k96_ecoli_20X_600m_40	37
k30_ecoli_20X_600m_41	37
k36_ecoli_20X_600m_41	37
k42_ecoli_20X_600m_41	37
k48_ecoli_20X_600m_41	37
k54_ecoli_20X_600m_41	37
k60_ecoli_20X_600m_41	37
k66_ecoli_20X_600m_41	37
k72_ecoli_20X_600m_41	37
k78_ecoli_20X_600m_41	37
k84_ecoli_20X_600m_41	37
k90_ecoli_20X_600m_41	37
k96_ecoli_20X_600m_41	37
k30_ecoli_20X_600m_42	67
k36_ecoli_20X_600m_42	67
k42_ecoli_20X_600m_42	67
k48_ecoli_20X_600m_42	67
k54_ecoli_20X_600m_42	67
k60_ecoli_20X_600m_42	67
k66_ecoli_20X_600m_42	67
k72_ecoli_20X_600m_42	67
k78_ecoli_20X_600m_42	67
k84_ecoli_20X_600m_42	67
k90_ecoli_20X_600m_42	67
k96_ecoli_20X_600m_42	67
k30_ecoli_20X_600m_43	37
k36_ecoli_20X_600m_43	37
k42_ecoli_20X_600m_43	37
k48_ecoli_20X_600m_43	37
k54_ecoli_20X_600m_43	37
k60_ecoli_20X_600m_43	37
k66_ecoli_20X_600m_43	37
k72_ecoli_20X_600m_43	37
k78_ecoli_20X_600m_43	37
k84_ecoli_20X_600m_43	37
k90_ecoli_20X_600m_43	37
k96_ecoli_20X_600m_43	37
k30_ecoli_20X_600m_44	37
k36_ecoli_20X_600m_44	37
k42_ecoli_20X_600m_44	37
k48_ecoli_20X_600m_44	37
k54_ecoli_20X_600m_44	37
k60_ecoli_20X_600m_44	37
k66_ecoli_20X_600m_44	37
k72_ecoli_20X_600m_44	37
k78_ecoli_20X_600m_44	37
k84_ecoli_20X_600m_44	37
k90_ecoli_20X_600m_44	37
k96_ecoli_20X_600m_44	37
k30_ecoli_20X_600m_45	37
k36_ecoli_20X_600m_45	37
k42_ecoli_20X_600m_45	37
k48_ecoli_20X_600m_45	37
k54_ecoli_20X_600m_45	37
k60_ecoli_20X_600m_45	37
k66_ecoli_20X_600m_45	37
k72_ecoli_20X_600m_45	37
k78_ecoli_20X_600m_45	37
k84_ecoli_20X_600m_45	37
k90_ecoli_20X_600m_45	37
k96_ecoli_20X_600m_45	37
k30_ecoli_20X_600m_46	37
k36_ecoli_20X_600m_46	37
k42_ecoli_20X_600m_46	37
k48_ecoli_20X_600m_46	37
k54_ecoli_20X_600m_46	37
k60_ecoli_20X_600m_46	37
k66_ecoli_20X_600m_46	37
k72_ecoli_20X_600m_46	37
k78_ecoli_20X_600m_46	37
k84_ecoli_20X_600m_46	37
k90_ecoli_20X_600m_46	37
k96_ecoli_20X_600m_46	37
k30_ecoli_20X_600m_47	67
k36_ecoli_20X_600m_47	67
k42_ecoli_20X_600m_47	67
k48_ecoli_20X_600m_47	67
k54_ecoli_20X_600m_47	67
k60_ecoli_20X_600m_47	67
k66_ecoli_20X_600m_47	67
k72_ecoli_20X_600m_47	67
k78_ecoli_20X_600m_47	67
k84_ecoli_20X_600m_47	67
k90_ecoli_20X_600m_47	67
k96_ecoli_20X_600m_47	67
k30_ecoli_20X_600m_48	67
k36_ecoli_20X_600m_48	67
k42_ecoli_20X_600m_48	67
k48_ecoli_20X_600m_48	67
k54_ecoli_20X_600m_48	67
k60_ecoli_20X_600m_48	67
k66_ecoli_20X_600m_48	67
k72_ecoli_20X_600m_48	67
k78_ecoli_20X_600m_48	67
k84_ecoli_20X_600m_48	67
k90_ecoli_20X_600m_48	67
k96_ecoli_20X_600m_48	67
k30_ecoli_20X_600m_49	67
k36_ecoli_20X_600m_49	67
k42_ecoli_20X_600m_49	67
k48_ecoli_20X_600m_49	67
k54_ecoli_20X_600m_49	67
k60_ecoli_20X_600m_49	67
k66_ecoli_20X_600m_49	67
k72_ecoli_20X_600m_49	67
k78_ecoli_20X_600m_49	67
k84_ecoli_20X_600m_49	67
k90_ecoli_20X_600m_49	67
k96_ecoli_20X_600m_49	67
k30_ecoli_20X_600m_5	67
k36_ecoli_20X_600m_5	67
k42_ecoli_20X_600m_5	67
k48_ecoli_20X_600m_5	67
k54_ecoli_20X_600m_5	67
k60_ecoli_20X_600m_5	67
k66_ecoli_20X_600m_5	67
k72_ecoli_20X_600m_5	67
k78_ecoli_20X_600m_5	67
k84_ecoli_20X_600m_5	67
k90_ecoli_20X_600m_5	67
k96_ecoli_20X_600m_5	67
k30_ecoli_20X_600m_50	37
k36_ecoli_20X_600m_50	37
k42_ecoli_20X_600m_50	37
k48_ecoli_20X_600m_50	37
k54_ecoli_20X_600m_50	37
k60_ecoli_20X_600m_50	37
k66_ecoli_20X_600m_50	37
k72_ecoli_20X_600m_50	37
k78_ecoli_20X_600m_50	37
k84_ecoli_20X_600m_50	37
k90_ecoli_20X_600m_50	37
k96_ecoli_20X_600m_50	37
k30_ecoli_20X_600m_6	37
k36_ecoli_20X_600m_6	37
k42_ecoli_20X_600m_6	37
k48_ecoli_20X_600m_6	37
k54_ecoli_20X_600m_6	37
k60_ecoli_20X_600m_6	37
k66_ecoli_20X_600m_6	37
k72_ecoli_20X_600m_6	37
k78_ecoli_20X_600m_6	37
k84_ecoli_20X_600m_6	37
k90_ecoli_20X_600m_6	37
k96_ecoli_20X_600m_6	37
k30_ecoli_20X_600m_7	37
k36_ecoli_20X_600m_7	37
k42_ecoli_20X_600m_7	37
k48_ecoli_20X_600m_7	37
k54_ecoli_20X_600m_7	37
k60_ecoli_20X_600m_7	37
k66_ecoli_20X_600m_7	37
k72_ecoli_20X_600m_7	37
k78_ecoli_20X_600m_7	37
k84_ecoli_20X_600m_7	37
k90_ecoli_20X_600m_7	37
k96_ecoli_20X_600m_7	37
k30_ecoli_20X_600m_8	37
k36_ecoli_20X_600m_8	37
k42_ecoli_20X_600m_8	37
k48_ecoli_20X_600m_8	37
k54_ecoli_20X_600m_8	37
k60_ecoli_20X_600m_8	37
k66_ecoli_20X_600m_8	37
k72_ecoli_20X_600m_8	37
k78_ecoli_20X_600m_8	37
k84_ecoli_20X_600m_8	37
k90_ecoli_20X_600m_8	37
k96_ecoli_20X_600m_8	37
k30_ecoli_20X_600m_9	37
k36_ecoli_20X_600m_9	37
k42_ecoli_20X_600m_9	37
k48_ecoli_20X_600m_9	37
k54_ecoli_20X_600m_9	37
k60_ecoli_20X_600m_9	37
k66_ecoli_20X_600m_9	37
k72_ecoli_20X_600m_9	37
k78_ecoli_20X_600m_9	37
k84_ecoli_20X_600m_9	37
